SalesID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountRate,NetSales,OrderChannel
S000307,2024-11-30 00:00:00,C0126,P0082,7,2412.48,0.15,14354.26,Sales Rep
S000308,2024-11-02 00:00:00,C0291,P0006,37,3262.57,0.15,102607.83,Mobile
S000309,2025-02-16 00:00:00,C0369,P0085,9,2669.63,0.2,19221.34,Web
S000310,2024-02-15 00:00:00,C0141,P0077,42,386.37,0.15,13793.41,Sales Rep
S000311,2025-10-07 00:00:00,C0204,P0056,18,1090.65,0.15,16686.94,Sales Rep
S000312,2025-08-27 00:00:00,C0147,P0150,20,181.64,0.1,3269.52,Web
S000313,2025-03-04 00:00:00,C0306,P0031,44,1736.24,0.2,61115.65,Web
S000314,2025-06-04 00:00:00,C0023,P0118,27,611.59,0.1,14861.64,Sales Rep
S000315,2025-10-04 00:00:00,C0117,P0143,25,1658.11,0.1,37307.48,Sales Rep
S000316,2024-04-02 00:00:00,C0085,P0098,47,1326.53,0.05,59229.56,Mobile
S000317,2024-09-21 00:00:00,C0015,P0071,19,1375.32,0.05,24824.53,Sales Rep
S000318,2024-04-18 00:00:00,C0340,P0068,14,1786.88,0.1,22514.69,Mobile
S000319,2024-06-22 00:00:00,C0112,P0047,16,1690.15,0.05,25690.28,Sales Rep
S000320,2025-02-15 00:00:00,C0060,P0115,29,314.99,0.05,8677.97,Web
S000321,2024-10-05 00:00:00,C0188,P0113,28,2702.93,0.1,68113.84,Web
S000322,2024-12-20 00:00:00,C0053,P0108,15,2361.62,0.2,28339.44,Mobile
S000323,2024-12-31 00:00:00,C0338,P0002,6,372.04,0.05,2120.63,Web
S000324,2025-06-16 00:00:00,C0200,P0032,13,2019.46,0.1,23627.68,Sales Rep
S000325,2024-10-30 00:00:00,C0122,P0051,12,212.43,0,2549.16,Mobile
S000326,2024-07-09 00:00:00,C0059,P0021,9,1133.11,0.1,9178.19,Web
S000327,2024-08-01 00:00:00,C0027,P0143,34,1658.11,0.1,50738.17,Web
S000328,2024-12-18 00:00:00,C0073,P0075,1,1620.96,0.1,1458.86,Sales Rep
S000329,2025-05-16 00:00:00,C0257,P0056,36,1090.65,0.05,37300.23,Mobile
S000330,2024-06-06 00:00:00,C0119,P0095,11,2101.8,0.15,19651.83,Web
S000331,2024-02-18 00:00:00,C0287,P0148,45,1272.4,0.15,48669.3,Sales Rep
S000332,2024-05-15 00:00:00,C0107,P0142,34,2225.45,0.2,60532.24,Sales Rep
S000333,2025-04-13 00:00:00,C0307,P0032,44,2019.46,0,88856.24,Mobile
S000334,2025-06-02 00:00:00,C0398,P0044,26,679.3,0.05,16778.71,Sales Rep
S000335,2024-05-17 00:00:00,C0237,P0113,29,2702.93,0.2,62707.98,Mobile
S000336,2024-09-19 00:00:00,C0206,P0062,42,110.31,0,4633.02,Mobile
S000337,2024-10-28 00:00:00,C0245,P0110,8,1223.52,0.15,8319.94,Web
S000338,2025-06-21 00:00:00,C0002,P0071,49,1375.32,0.05,64021.15,Sales Rep
S000339,2025-11-19 00:00:00,C0348,P0128,3,2483.45,0,7450.35,Web
S000340,2025-03-11 00:00:00,C0355,P0051,12,212.43,0.1,2294.24,Mobile
S000341,2024-09-24 00:00:00,C0273,P0013,41,2510.14,0.2,82332.59,Mobile
S000342,2024-02-22 00:00:00,C0033,P0061,48,620.48,0.1,26804.74,Sales Rep
S000343,2024-03-28 00:00:00,C0345,P0036,47,2757.37,0.05,123116.57,Web
S000344,2025-01-17 00:00:00,C0325,P0069,10,2147.24,0.1,19325.16,Mobile
S000345,2024-10-03 00:00:00,C0045,P0111,6,342.11,0.1,1847.39,Web
S000346,2025-10-21 00:00:00,C0145,P0030,27,2551.44,0.15,58555.55,Web
S000347,2025-09-09 00:00:00,C0182,P0067,33,1678.76,0.1,49859.17,Sales Rep
S000348,2024-07-20 00:00:00,C0380,P0037,35,2623.23,0.15,78041.09,Web
S000349,2025-11-22 00:00:00,C0021,P0105,36,355.06,0.2,10225.73,Sales Rep
S000350,2025-01-21 00:00:00,C0068,P0092,29,3304.07,0.15,81445.33,Web
S000351,2024-08-30 00:00:00,C0362,P0144,13,3105.89,0.05,38357.74,Web
S000352,2025-04-26 00:00:00,C0182,P0028,16,336.43,0,5382.88,Web
S000353,2025-09-23 00:00:00,C0307,P0069,44,2147.24,0.2,75582.85,Sales Rep
S000354,2025-04-27 00:00:00,C0182,P0068,10,1786.88,0,17868.8,Mobile
S000355,2025-09-14 00:00:00,C0128,P0010,21,407.36,0.15,7271.38,Sales Rep
S000356,2024-04-26 00:00:00,C0207,P0145,4,1406.85,0.1,5064.66,Web
S000357,2024-08-07 00:00:00,C0182,P0126,23,2826.83,0,65017.09,Web
S000358,2025-07-07 00:00:00,C0203,P0018,26,1530.24,0.2,31828.99,Sales Rep
S000359,2024-04-03 00:00:00,C0325,P0051,30,212.43,0,6372.9,Sales Rep
S000360,2024-01-12 00:00:00,C0131,P0055,22,531.1,0.2,9347.36,Mobile
S000361,2025-12-15 00:00:00,C0002,P0037,43,2623.23,0.1,101519,Sales Rep
S000362,2025-04-27 00:00:00,C0136,P0089,26,307.93,0.2,6404.94,Web
S000363,2024-12-05 00:00:00,C0300,P0010,50,407.36,0.2,16294.4,Web
S000364,2025-09-04 00:00:00,C0365,P0086,22,2651.75,0.15,49587.72,Mobile
S000365,2024-08-11 00:00:00,C0363,P0104,35,2302.25,0.15,68491.94,Web
S000366,2025-04-28 00:00:00,C0138,P0045,36,3158.26,0.2,90957.89,Web
S000367,2024-08-28 00:00:00,C0286,P0049,26,2125.41,0,55260.66,Mobile
S000368,2025-08-28 00:00:00,C0294,P0077,10,386.37,0.05,3670.52,Mobile
S000369,2024-07-28 00:00:00,C0317,P0067,8,1678.76,0,13430.08,Mobile
S000370,2024-10-28 00:00:00,C0203,P0045,4,3158.26,0.1,11369.74,Sales Rep
S000371,2024-07-19 00:00:00,C0261,P0031,22,1736.24,0.1,34377.55,Web
S000372,2024-05-21 00:00:00,C0019,P0110,34,1223.52,0.15,35359.73,Mobile
S000373,2025-05-26 00:00:00,C0255,P0099,16,2714.56,0.05,41261.31,Web
S000374,2025-11-24 00:00:00,C0122,P0129,24,1859.81,0.2,35708.35,Sales Rep
S000375,2024-04-09 00:00:00,C0313,P0012,37,422.43,0,15629.91,Sales Rep
S000376,2024-01-17 00:00:00,C0174,P0010,40,407.36,0,16294.4,Web
S000377,2024-06-13 00:00:00,C0255,P0048,29,2239.75,0,64952.75,Sales Rep
S000378,2024-12-02 00:00:00,C0384,P0116,40,179.42,0.05,6817.96,Mobile
S000379,2024-12-05 00:00:00,C0005,P0144,38,3105.89,0.05,112122.63,Web
S000380,2024-10-27 00:00:00,C0311,P0019,7,1197.46,0.05,7963.11,Mobile
S000381,2024-04-10 00:00:00,C0296,P0010,9,407.36,0,3666.24,Mobile
S000382,2024-08-10 00:00:00,C0387,P0097,36,1019.68,0.2,29366.78,Web
S000383,2024-11-10 00:00:00,C0268,P0056,19,1090.65,0,20722.35,Mobile
S000384,2024-08-03 00:00:00,C0016,P0061,32,620.48,0.2,15884.29,Sales Rep
S000385,2025-05-11 00:00:00,C0226,P0088,41,2634.16,0,108000.56,Sales Rep
S000386,2025-11-28 00:00:00,C0370,P0012,3,422.43,0,1267.29,Web
S000387,2024-04-24 00:00:00,C0028,P0094,10,3196.94,0,31969.4,Web
S000388,2024-05-19 00:00:00,C0051,P0027,7,2658.44,0.05,17678.63,Mobile
S000389,2024-01-05 00:00:00,C0276,P0022,11,3140.67,0.1,31092.63,Sales Rep
S000390,2024-07-29 00:00:00,C0122,P0127,28,821.32,0.1,20697.26,Web
S000391,2025-01-08 00:00:00,C0298,P0035,50,616.57,0,30828.5,Mobile
S000392,2025-12-11 00:00:00,C0321,P0021,12,1133.11,0,13597.32,Mobile
S000393,2025-12-29 00:00:00,C0084,P0033,17,2466.24,0,41926.08,Mobile
S000394,2025-09-21 00:00:00,C0178,P0065,17,588.65,0.05,9506.7,Sales Rep
S000395,2024-04-23 00:00:00,C0266,P0122,46,2395.77,0.1,99184.88,Web
S000396,2024-04-12 00:00:00,C0371,P0012,29,422.43,0,12250.47,Sales Rep
S000397,2024-01-05 00:00:00,C0277,P0115,25,314.99,0.1,7087.28,Sales Rep
S000398,2025-04-29 00:00:00,C0038,P0150,29,181.64,0.1,4740.8,Web
S000399,2025-01-11 00:00:00,C0326,P0103,41,267.73,0.15,9330.39,Web
S000400,2025-01-19 00:00:00,C0180,P0030,2,2551.44,0.2,4082.3,Sales Rep
S000401,2025-09-30 00:00:00,C0257,P0086,10,2651.75,0.05,25191.62,Web
S000402,2024-07-26 00:00:00,C0063,P0060,11,2773.5,0.2,24406.8,Web
S000403,2025-12-24 00:00:00,C0335,P0021,12,1133.11,0.2,10877.86,Web
S000404,2025-03-07 00:00:00,C0022,P0092,34,3304.07,0,112338.38,Mobile
S000405,2024-08-14 00:00:00,C0359,P0057,33,2920.03,0,96360.99,Sales Rep
S000406,2024-06-24 00:00:00,C0148,P0088,39,2634.16,0.15,87322.4,Sales Rep
S000407,2025-03-15 00:00:00,C0129,P0109,47,2949.5,0.05,131695.17,Sales Rep
S000408,2025-04-22 00:00:00,C0101,P0048,18,2239.75,0.2,32252.4,Web
S000409,2024-09-02 00:00:00,C0384,P0078,12,2937.07,0.1,31720.36,Mobile
S000410,2025-03-17 00:00:00,C0273,P0075,18,1620.96,0.05,27718.42,Sales Rep
S000411,2024-05-07 00:00:00,C0271,P0005,4,1868,0,7472,Web
S000412,2025-12-24 00:00:00,C0232,P0053,22,497.11,0.15,9295.96,Sales Rep
S000413,2025-04-19 00:00:00,C0061,P0067,27,1678.76,0.15,38527.54,Sales Rep
S000414,2024-12-07 00:00:00,C0226,P0108,16,2361.62,0.05,35896.62,Mobile
S000415,2025-07-01 00:00:00,C0400,P0094,14,3196.94,0.2,35805.73,Web
S000416,2025-07-14 00:00:00,C0142,P0104,13,2302.25,0,29929.25,Web
S000417,2025-07-05 00:00:00,C0055,P0011,9,2249.43,0.1,18220.38,Sales Rep
S000418,2024-08-07 00:00:00,C0277,P0077,43,386.37,0,16613.91,Sales Rep
S000419,2024-09-26 00:00:00,C0328,P0121,36,205.61,0.05,7031.86,Web
S000420,2024-02-09 00:00:00,C0344,P0032,49,2019.46,0.05,94005.86,Mobile
S000421,2025-08-25 00:00:00,C0226,P0068,35,1786.88,0.2,50032.64,Mobile
S000422,2024-02-04 00:00:00,C0392,P0095,38,2101.8,0.2,63894.72,Mobile
S000423,2024-05-08 00:00:00,C0185,P0009,40,3390.77,0.05,128849.26,Sales Rep
S000424,2025-02-08 00:00:00,C0345,P0063,34,132.73,0.1,4061.54,Mobile
S000425,2025-02-12 00:00:00,C0020,P0025,7,1561.13,0,10927.91,Mobile
S000426,2025-05-09 00:00:00,C0028,P0087,16,176.39,0.05,2681.13,Web
S000427,2024-09-19 00:00:00,C0311,P0073,13,16.19,0.1,189.42,Sales Rep
S000428,2024-02-28 00:00:00,C0227,P0037,21,2623.23,0,55087.83,Sales Rep
S000429,2025-07-07 00:00:00,C0259,P0002,34,372.04,0.1,11384.42,Mobile
S000430,2025-03-01 00:00:00,C0123,P0036,9,2757.37,0,24816.33,Web
S000431,2025-08-01 00:00:00,C0259,P0051,32,212.43,0.2,5438.21,Sales Rep
S000432,2024-09-04 00:00:00,C0246,P0009,42,3390.77,0.1,128171.11,Mobile
S000433,2024-06-14 00:00:00,C0107,P0053,14,497.11,0.2,5567.63,Web
S000434,2024-09-12 00:00:00,C0250,P0081,9,727.68,0.2,5239.3,Sales Rep
S000435,2025-10-23 00:00:00,C0054,P0102,46,2044.75,0,94058.5,Sales Rep
S000436,2025-08-07 00:00:00,C0228,P0120,45,537.06,0.05,22959.31,Mobile
S000437,2025-02-21 00:00:00,C0353,P0061,50,620.48,0,31024,Sales Rep
S000438,2024-04-09 00:00:00,C0165,P0135,4,3095.52,0,12382.08,Web
S000439,2024-01-18 00:00:00,C0198,P0119,21,1216.66,0.1,22994.87,Mobile
S000440,2025-07-06 00:00:00,C0170,P0100,46,2534.51,0.15,99099.34,Mobile
S000441,2025-04-05 00:00:00,C0169,P0100,35,2534.51,0.15,75401.67,Web
S000442,2024-09-23 00:00:00,C0275,P0113,47,2702.93,0.1,114333.94,Sales Rep
S000443,2025-04-14 00:00:00,C0299,P0146,15,3161.89,0,47428.35,Sales Rep
S000444,2025-11-16 00:00:00,C0309,P0044,32,679.3,0.1,19563.84,Web
S000445,2025-08-09 00:00:00,C0054,P0102,34,2044.75,0,69521.5,Web
S000446,2025-05-04 00:00:00,C0202,P0142,33,2225.45,0.2,58751.88,Mobile
S000447,2025-01-31 00:00:00,C0368,P0068,39,1786.88,0.15,59235.07,Mobile
S000448,2024-01-20 00:00:00,C0393,P0015,2,895.65,0,1791.3,Mobile
S000449,2025-05-30 00:00:00,C0133,P0022,22,3140.67,0.1,62185.27,Sales Rep
S000450,2024-02-03 00:00:00,C0227,P0104,33,2302.25,0.1,68376.82,Sales Rep
S000451,2024-03-31 00:00:00,C0297,P0128,21,2483.45,0.2,41721.96,Sales Rep
S000452,2024-07-10 00:00:00,C0054,P0003,16,1680.39,0,26886.24,Sales Rep
S000453,2024-03-03 00:00:00,C0368,P0089,7,307.93,0,2155.51,Mobile
S000454,2024-12-03 00:00:00,C0100,P0082,48,2412.48,0.2,92639.23,Web
S000455,2024-08-27 00:00:00,C0340,P0149,40,3279.71,0,131188.4,Sales Rep
S000456,2025-05-09 00:00:00,C0062,P0113,19,2702.93,0.15,43652.32,Sales Rep
S000457,2024-08-27 00:00:00,C0364,P0003,19,1680.39,0.15,27138.3,Sales Rep
S000458,2024-03-29 00:00:00,C0026,P0053,33,497.11,0.05,15584.4,Sales Rep
S000459,2024-01-14 00:00:00,C0029,P0101,16,2333.39,0.05,35467.53,Sales Rep
S000460,2024-12-02 00:00:00,C0188,P0116,46,179.42,0,8253.32,Sales Rep
S000461,2024-05-16 00:00:00,C0225,P0044,24,679.3,0.05,15488.04,Web
S000462,2025-07-19 00:00:00,C0273,P0001,9,1603.65,0.15,12267.92,Web
S000463,2024-10-27 00:00:00,C0312,P0070,11,1649.74,0.15,15425.07,Mobile
S000464,2025-07-11 00:00:00,C0363,P0029,23,1135.55,0,26117.65,Mobile
S000465,2024-02-17 00:00:00,C0344,P0064,30,2969.12,0,89073.6,Sales Rep
S000466,2024-01-17 00:00:00,C0093,P0007,38,2912.84,0.1,99619.13,Sales Rep
S000467,2024-04-14 00:00:00,C0052,P0045,41,3158.26,0.15,110065.36,Sales Rep
S000468,2025-05-01 00:00:00,C0288,P0148,20,1272.4,0,25448,Sales Rep
S000469,2025-07-15 00:00:00,C0250,P0149,21,3279.71,0.2,55099.13,Sales Rep
S000470,2024-04-05 00:00:00,C0328,P0147,46,730.85,0,33619.1,Web
S000471,2025-07-15 00:00:00,C0152,P0088,48,2634.16,0.15,107473.73,Mobile
S000472,2024-09-10 00:00:00,C0234,P0064,22,2969.12,0.1,58788.58,Web
S000473,2025-07-02 00:00:00,C0284,P0029,8,1135.55,0.1,8175.96,Mobile
S000474,2025-07-28 00:00:00,C0042,P0055,8,531.1,0.1,3823.92,Sales Rep
S000475,2025-09-09 00:00:00,C0139,P0099,12,2714.56,0.05,30945.98,Mobile
S000476,2025-05-01 00:00:00,C0253,P0026,50,1788.37,0.05,84947.58,Sales Rep
S000477,2024-11-19 00:00:00,C0148,P0114,2,772.71,0.2,1236.34,Sales Rep
S000478,2024-02-16 00:00:00,C0308,P0012,9,422.43,0.1,3421.68,Mobile
S000479,2024-09-24 00:00:00,C0223,P0123,5,479.78,0.15,2039.06,Mobile
S000480,2024-04-05 00:00:00,C0399,P0044,8,679.3,0.1,4890.96,Sales Rep
S000481,2024-11-07 00:00:00,C0009,P0137,24,2309.18,0.1,49878.29,Web
S000482,2025-09-12 00:00:00,C0227,P0131,21,1994.5,0.15,35601.82,Sales Rep
S000483,2024-02-28 00:00:00,C0302,P0088,10,2634.16,0.2,21073.28,Web
S000484,2025-01-11 00:00:00,C0034,P0030,2,2551.44,0.15,4337.45,Sales Rep
S000485,2024-11-12 00:00:00,C0199,P0015,40,895.65,0.05,34034.7,Mobile
S000486,2024-11-18 00:00:00,C0163,P0012,32,422.43,0.05,12841.87,Mobile
S000487,2024-02-18 00:00:00,C0086,P0052,20,629.14,0.05,11953.66,Sales Rep
S000488,2025-01-16 00:00:00,C0070,P0128,27,2483.45,0,67053.15,Mobile
S000489,2025-03-06 00:00:00,C0332,P0063,9,132.73,0.1,1075.11,Sales Rep
S000490,2025-03-03 00:00:00,C0157,P0067,42,1678.76,0.15,59931.73,Mobile
S000491,2025-05-18 00:00:00,C0047,P0131,36,1994.5,0,71802,Web
S000492,2025-03-08 00:00:00,C0331,P0017,34,2588.11,0.2,70396.59,Mobile
S000493,2025-12-06 00:00:00,C0139,P0094,40,3196.94,0.1,115089.84,Web
S000494,2025-08-10 00:00:00,C0089,P0108,27,2361.62,0.15,54199.18,Web
S000495,2025-11-15 00:00:00,C0257,P0005,47,1868,0.05,83406.2,Web
S000496,2024-12-01 00:00:00,C0047,P0120,23,537.06,0,12352.38,Mobile
S000497,2024-12-29 00:00:00,C0132,P0121,46,205.61,0.15,8039.35,Web
S000498,2025-11-21 00:00:00,C0018,P0122,5,2395.77,0.2,9583.08,Mobile
S000499,2025-12-17 00:00:00,C0116,P0041,26,1108.51,0.15,24498.07,Web
S000500,2025-10-07 00:00:00,C0052,P0019,49,1197.46,0.05,55741.76,Sales Rep
S000501,2024-06-20 00:00:00,C0185,P0105,9,355.06,0,3195.54,Sales Rep
S000502,2025-02-24 00:00:00,C0091,P0111,45,342.11,0.2,12315.96,Sales Rep
S000503,2024-04-15 00:00:00,C0020,P0143,31,1658.11,0.1,46261.27,Mobile
S000504,2025-01-02 00:00:00,C0076,P0036,19,2757.37,0.05,49770.53,Sales Rep
S000505,2024-10-18 00:00:00,C0069,P0010,49,407.36,0.1,17964.58,Mobile
S000506,2025-01-16 00:00:00,C0108,P0056,31,1090.65,0,33810.15,Mobile
S000507,2025-07-01 00:00:00,C0374,P0063,4,132.73,0.15,451.28,Sales Rep
S000508,2025-08-22 00:00:00,C0220,P0103,49,267.73,0,13118.77,Web
S000509,2025-12-29 00:00:00,C0306,P0099,15,2714.56,0,40718.4,Web
S000510,2024-07-09 00:00:00,C0228,P0066,34,710.29,0.2,19319.89,Sales Rep
S000511,2025-07-30 00:00:00,C0208,P0024,33,2327.43,0.15,65284.41,Mobile
S000512,2024-04-05 00:00:00,C0243,P0031,31,1736.24,0.1,48441.1,Web
S000513,2024-04-17 00:00:00,C0210,P0142,42,2225.45,0.15,79448.56,Web
S000514,2024-12-05 00:00:00,C0393,P0073,43,16.19,0.15,591.74,Sales Rep
S000515,2025-06-18 00:00:00,C0099,P0096,13,2726.81,0,35448.53,Sales Rep
S000516,2024-04-10 00:00:00,C0067,P0024,17,2327.43,0,39566.31,Sales Rep
S000517,2024-04-07 00:00:00,C0306,P0082,7,2412.48,0.1,15198.62,Sales Rep
S000518,2025-10-28 00:00:00,C0319,P0055,30,531.1,0,15933,Mobile
S000519,2025-07-14 00:00:00,C0287,P0085,38,2669.63,0.15,86229.05,Web
S000520,2025-02-21 00:00:00,C0228,P0062,19,110.31,0.15,1781.51,Sales Rep
S000521,2024-11-03 00:00:00,C0066,P0136,48,2659.57,0.15,108510.46,Web
S000522,2024-10-12 00:00:00,C0096,P0024,20,2327.43,0.05,44221.17,Web
S000523,2024-12-13 00:00:00,C0139,P0045,50,3158.26,0.15,134226.05,Sales Rep
S000524,2024-06-08 00:00:00,C0092,P0121,48,205.61,0.2,7895.42,Mobile
S000525,2025-04-23 00:00:00,C0061,P0148,13,1272.4,0.05,15714.14,Mobile
S000526,2025-07-27 00:00:00,C0364,P0143,23,1658.11,0.05,36229.7,Web
S000527,2024-04-28 00:00:00,C0087,P0093,4,2373.68,0.05,9019.98,Sales Rep
S000528,2025-06-30 00:00:00,C0391,P0142,6,2225.45,0.1,12017.43,Web
S000529,2024-02-18 00:00:00,C0180,P0057,14,2920.03,0.15,34748.36,Sales Rep
S000530,2025-03-01 00:00:00,C0235,P0116,35,179.42,0.05,5965.71,Web
S000531,2024-01-21 00:00:00,C0236,P0047,25,1690.15,0.15,35915.69,Sales Rep
S000532,2024-05-16 00:00:00,C0337,P0118,19,611.59,0,11620.21,Sales Rep
S000533,2025-11-21 00:00:00,C0100,P0028,20,336.43,0.2,5382.88,Mobile
S000534,2024-08-22 00:00:00,C0049,P0045,7,3158.26,0.05,21002.43,Web
S000535,2024-11-25 00:00:00,C0348,P0084,32,1797.29,0.15,48886.29,Web
S000536,2025-04-08 00:00:00,C0009,P0052,3,629.14,0.2,1509.94,Sales Rep
S000537,2024-06-18 00:00:00,C0056,P0143,25,1658.11,0.2,33162.2,Sales Rep
S000538,2025-05-14 00:00:00,C0142,P0123,35,479.78,0,16792.3,Sales Rep
S000539,2024-03-06 00:00:00,C0236,P0145,18,1406.85,0.2,20258.64,Sales Rep
S000540,2025-03-24 00:00:00,C0204,P0087,49,176.39,0.1,7778.8,Sales Rep
S000541,2025-07-22 00:00:00,C0312,P0069,26,2147.24,0,55828.24,Web
S000542,2025-08-09 00:00:00,C0064,P0144,48,3105.89,0.2,119266.18,Sales Rep
S000543,2025-09-03 00:00:00,C0366,P0115,23,314.99,0,7244.77,Web
S000544,2024-01-27 00:00:00,C0165,P0147,9,730.85,0,6577.65,Mobile
S000545,2025-02-15 00:00:00,C0293,P0083,27,271.67,0,7335.09,Mobile
S000546,2024-07-25 00:00:00,C0330,P0072,24,2139.67,0.05,48784.48,Web
S000547,2024-11-13 00:00:00,C0176,P0148,43,1272.4,0.15,46506.22,Sales Rep
S000548,2024-04-02 00:00:00,C0314,P0112,48,2702.36,0.2,103770.62,Sales Rep
S000549,2024-05-20 00:00:00,C0259,P0103,38,267.73,0.15,8647.68,Web
S000550,2024-09-19 00:00:00,C0346,P0116,25,179.42,0.1,4036.95,Web
S000551,2024-01-21 00:00:00,C0176,P0019,48,1197.46,0.1,51730.27,Web
S000552,2025-04-15 00:00:00,C0043,P0010,49,407.36,0.15,16966.54,Sales Rep
S000553,2025-05-11 00:00:00,C0339,P0018,33,1530.24,0.05,47973.02,Sales Rep
S000554,2025-01-06 00:00:00,C0329,P0041,42,1108.51,0.1,41901.68,Web
S000555,2024-12-06 00:00:00,C0268,P0003,30,1680.39,0.05,47891.12,Sales Rep
S000556,2024-02-26 00:00:00,C0386,P0090,27,3065.46,0.2,66213.94,Web
S000557,2024-10-26 00:00:00,C0091,P0070,17,1649.74,0.2,22436.46,Mobile
S000558,2024-12-21 00:00:00,C0374,P0095,18,2101.8,0.05,35940.78,Mobile
S000559,2025-07-16 00:00:00,C0400,P0117,15,2271.93,0.05,32375,Mobile
S000560,2025-01-11 00:00:00,C0312,P0142,19,2225.45,0.05,40169.37,Sales Rep
S000561,2024-05-05 00:00:00,C0352,P0133,42,809.7,0.05,32307.03,Sales Rep
S000562,2024-11-06 00:00:00,C0039,P0092,3,3304.07,0.05,9416.6,Sales Rep
S000563,2025-04-11 00:00:00,C0034,P0111,9,342.11,0.2,2463.19,Mobile
S000564,2024-12-22 00:00:00,C0043,P0029,27,1135.55,0.2,24527.88,Web
S000565,2025-10-24 00:00:00,C0105,P0130,36,2731.29,0.1,88493.8,Web
S000566,2025-10-02 00:00:00,C0271,P0068,9,1786.88,0.2,12865.54,Mobile
S000567,2025-07-15 00:00:00,C0181,P0118,22,611.59,0,13454.98,Mobile
S000568,2024-11-12 00:00:00,C0041,P0094,22,3196.94,0.2,56266.14,Web
S000569,2024-08-04 00:00:00,C0124,P0063,7,132.73,0.15,789.74,Web
S000570,2024-01-28 00:00:00,C0272,P0129,38,1859.81,0,70672.78,Sales Rep
S000571,2024-07-14 00:00:00,C0174,P0029,14,1135.55,0.05,15102.81,Sales Rep
S000572,2024-12-27 00:00:00,C0272,P0066,18,710.29,0,12785.22,Mobile
S000573,2025-12-30 00:00:00,C0381,P0132,35,1842.26,0.1,58031.19,Mobile
S000574,2025-08-29 00:00:00,C0400,P0120,33,537.06,0.15,15064.53,Sales Rep
S000575,2025-02-02 00:00:00,C0101,P0087,18,176.39,0.15,2698.77,Mobile
S000576,2025-06-16 00:00:00,C0139,P0113,26,2702.93,0.2,56220.94,Sales Rep
S000577,2024-03-28 00:00:00,C0143,P0070,6,1649.74,0.2,7918.75,Mobile
S000578,2025-01-04 00:00:00,C0162,P0100,47,2534.51,0.05,113165.87,Web
S000579,2024-10-10 00:00:00,C0319,P0110,26,1223.52,0.1,28630.37,Mobile
S000580,2025-03-31 00:00:00,C0198,P0114,41,772.71,0,31681.11,Mobile
S000581,2024-01-28 00:00:00,C0378,P0057,42,2920.03,0.05,116509.2,Web
S000582,2025-09-06 00:00:00,C0170,P0129,20,1859.81,0.05,35336.39,Sales Rep
S000583,2024-02-11 00:00:00,C0063,P0120,4,537.06,0.2,1718.59,Sales Rep
S000584,2025-05-03 00:00:00,C0082,P0092,6,3304.07,0.05,18833.2,Sales Rep
S000585,2025-10-08 00:00:00,C0400,P0124,9,2697.12,0.2,19419.26,Web
S000586,2024-10-13 00:00:00,C0166,P0057,39,2920.03,0.2,91104.94,Mobile
S000587,2024-08-01 00:00:00,C0013,P0140,2,1152.91,0.2,1844.66,Web
S000588,2025-08-28 00:00:00,C0096,P0076,5,1873.62,0,9368.1,Sales Rep
S000589,2024-07-06 00:00:00,C0368,P0082,26,2412.48,0.1,56452.03,Web
S000590,2024-04-11 00:00:00,C0350,P0100,10,2534.51,0.05,24077.84,Mobile
S000591,2025-04-08 00:00:00,C0249,P0113,25,2702.93,0.15,57437.26,Mobile
S000592,2024-05-08 00:00:00,C0315,P0022,17,3140.67,0.05,50721.82,Mobile
S000593,2024-07-11 00:00:00,C0214,P0003,46,1680.39,0.1,69568.15,Mobile
S000594,2025-09-23 00:00:00,C0236,P0017,38,2588.11,0.1,88513.36,Mobile
S000595,2024-08-15 00:00:00,C0252,P0053,29,497.11,0.15,12253.76,Mobile
S000596,2024-03-19 00:00:00,C0153,P0010,25,407.36,0,10184,Web
S000597,2024-08-17 00:00:00,C0223,P0017,47,2588.11,0.2,97312.94,Sales Rep
S000598,2025-04-05 00:00:00,C0127,P0145,33,1406.85,0.15,39462.14,Sales Rep
S000599,2024-07-08 00:00:00,C0397,P0031,18,1736.24,0.2,25001.86,Web
S000600,2024-06-03 00:00:00,C0073,P0044,23,679.3,0.2,12499.12,Mobile
S000601,2025-02-12 00:00:00,C0179,P0092,29,3304.07,0,95818.03,Web
S000602,2025-02-06 00:00:00,C0096,P0036,7,2757.37,0.1,17371.43,Web
S000603,2025-06-28 00:00:00,C0142,P0148,3,1272.4,0.05,3626.34,Mobile
S000604,2025-07-01 00:00:00,C0079,P0115,6,314.99,0.15,1606.45,Mobile
S000605,2024-08-18 00:00:00,C0083,P0037,5,2623.23,0.2,10492.92,Web
S000606,2024-06-25 00:00:00,C0126,P0127,11,821.32,0.1,8131.07,Mobile
S000607,2025-03-31 00:00:00,C0293,P0145,24,1406.85,0,33764.4,Web
S000608,2024-06-14 00:00:00,C0347,P0121,5,205.61,0.1,925.25,Mobile
S000609,2024-12-08 00:00:00,C0155,P0075,44,1620.96,0.2,57057.79,Web
S000610,2024-08-22 00:00:00,C0225,P0105,7,355.06,0,2485.42,Sales Rep
S000611,2025-09-04 00:00:00,C0391,P0009,45,3390.77,0,152584.65,Sales Rep
S000612,2024-10-02 00:00:00,C0091,P0005,23,1868,0.15,36519.4,Sales Rep
S000613,2025-06-02 00:00:00,C0270,P0023,4,2152.97,0,8611.88,Sales Rep
S000614,2025-03-08 00:00:00,C0138,P0023,18,2152.97,0.05,36815.79,Mobile
